"According to most professional reviews I've read (more than a dozen), these aren't the best in noise canceling, though a couple reviewers don't notice a difference with the best Sony or Bose, and they're improved over the Momentum 2.

BUT some prefer the sound of the Sennheisers enough to more than make up for potential differences in noise cancelation. I haven't heard the others, but I do love the sound of these and find the noise suppression good enough.

The sound (also reportedly improved over the 2) is clear and clean, detailed, with powerful, extended bass. The top end is handled in a way that makes them easy to listen to at any volume, even with material that isn't well recorded. That's a useful feature in phones sometimes used for resting. And the frequency balance can be (roughly) adjusted with the app.

Along with my other comments I'm going to include a few not-very-technical explanations of technical points for those who may want them.

These are Bluetooth 5 compliant (backward compatible) and can use aptX, aptX Low Latency, AAC, and SBC codecs for high quality sound and lack of delay.

Noise canceling

According to an engineer who has worked on it (quoted at soundstagesolo), standard active noise-canceling (ANC) works for low and low-midrange frequencies, below 1kHz. Noise isolation for upper-mids and highs, he says, is passive, i.e. good sound insulation.

That may be why these phones cancel low-frequency noise impressively well, but higher frequencies somewhat less.

In the default max cancellation mode, the sound from my TV's good external speakers is reduced from loud and full to something like a cell phone speaker several feet away, still quite audible if I don't have anything playing on the headphones. Similarly, standing next to a highway, traffic noise is nearly eliminated in the lows but still clearly audible, if much quieter, higher up.

There's an anti-pressure ANC mode (accessed via the app) that's supposed to prevent the feeling of pressure in the ears some people experience with ANC (more below). It sounds similar to the max mode but with a little more mid-frequency sound coming through.

And there's an anti-wind mode. It cuts lower-pitched wind noise better than the max mode, though some higher-pitched whistling sounds get through with both. For other kinds of noise it's less effective.

(No) pressure

According to the sound engineer, an abrupt transition between active and passive cancelation around 1kHz causes some people to feel a pressure sensation in their ears, which can be mild to painful. Many others don't feel it. (Theory and measurements suggest there isn't any change in pressure; it may be sound traits the brain interprets as pressure.)

So there may be a tradeoff between cancelation and feeling pressure. The headphones with the maximum canceling right up to near 1kHz may cause the most pressure sensation. Those that taper off the ANC more gradually, and consequently let more sound in leading up to 1kHz, seem to cause less trouble.

That may be why the anti-pressure mode on these lets more midrange sound in.

But even the max mode seems not to bother people. I haven't seen any reports of people feeling pressure in the ears with the ANC on these headphones.

Hear the Beard (sound quality)

That's Dusty Hill's Beard. These are a bassist's dream, with strong extended bass, well into subwoofer range. (No loss of power at 20Hz, usually considered the lower limit of hearing. Sennheiser claims a remarkable 6Hz-22kHz range.) And it's clean and tight. I always evaluate headphones with a set of songs I know well, including ZZ Top's ""I Thank You,"" which has a prominent bass line from Mr. Hill. On these phones it throbs and pulses like with no others I've tried, but it's still in control, doesn't muddy up the song.

The extended bass is especially satisfying with pipe organ music, where the pedal work is often only hinted at with other headphones. These rumble and growl as they should.

It handles even the deepest rap beats with ease.

Some people (not me) find the bass too much. They might want to use the EQ function (see below).

The rest of the frequency spectrum is also clean, detailed, with good separation and soundstage. The top is lively but not hot. Sibilants aren't harsh, hi-hats sound natural. Like most headphones, they roll off some of the very highest sounds between 10-20kHz, some of which most of us can't hear anyway. That's generally for the best. These are more relaxed and less fatiguing than phones that don't roll off the very top.

There's no distortion at extreme volume. They can get louder than I can listen to with most inputs, and no source I've tried has been too quiet to get the volume I want.

EQ

There's an equalizer function in the app. It doesn't allow fine control over any portion of the frequency range, but you can move a dot that adjusts the frequency-response curve to boost or lessen either or both ends or the middle. It's flexible and effective in a broad way, and easy enough. Once you adjust it, it stays that way until you change it.

ANC sound quality

ANC presents challenges for sound quality that some phones don't overcome well. With these the effect is small, usually unnoticeable even in a quiet environment. If I'm paying close attention, these sometimes sound a little more open and airy with ANC off.

Isolation

The closed design with thick ear pads that seal well means better isolation from others hearing what you're listening to, though they can still hear a little if they're close in.

Transparent mode

There's a button on the headphones for this. It's not quite like taking the phones off, but it's close enough to clearly hear others talking, TV, or whatever. Via the app you can set it so music stops in transparent mode, which is the default, or keeps going.

Bluetooth

Bluetooth connectivity is fine with my 2016 MacBook Pro, not so great with my 2011 MBP, where there's breakup and pausing after a while. With the latter, which I only use for sports video streaming (17""), I use the cable instead with no trouble.

You can connect to two devices at once.

Wired

These come with a cable to use with a regular 1/8"" (3.5mm) headphone jack. For some music it sounds even better, a little cleaner and more open still. Mostly the sound is very similar as long as the power is on.

With the headphones powered off (open while pushing the middle button), the sound isn't as good in my experience, but they're still usable that way in a pinch.

Bluetooth is automatically disabled when plugged in, so you can't take or make calls. You can't use the music controls either. But you can still use ANC as long as the battery has power. If no battery power, you can still listen without ANC.

Getting the plug in right on the ear cup was more difficult than it should be at first, but not hard now. You have to line up a tiny notch on the plug with a tiny protrusion on the jack and then push in and twist clockwise. The good part is that it stays in very securely.

For some setups you can also get audio via the USB cable, though my Mac doesn't recognize it for that.

Fit, physical comfort

On my average-size male head the ear cups pressed tightly at first, but after some use and some very gentle headband stretching they became very comfortable. You can speed that up by keeping the ear cups spread across something the size of or a little larger than your head overnight. You need them to remain snug, though, so that they'll seal well.

The ear pads are luxurious, supple leather over soft padding. They're very deep, so even though my ears stick out they don't get mashed down as they do with most headphones.

The ear pads get a good seal with glasses. I've worn these for hours at a time without any discomfort from glasses.

The headband has the same supple leather but with less padding, about 1/4"". The padding is a little over an inch wide at the top, divided into two ridges that run the length of the headband, probably cooler that way. As with most headphones, after a while I get a pain at the crown of my head and need to move the headband for a second, and then it's comfortable again.

At just under 11 ounces these are 0.9 ounces heavier than Sony's WH-1000MX3 and 1.6 ounces more than Bose's 700.

Buttons

I'm not wild about touchpad controls on headphones, which tend to do things I don't want, so I'm glad these have buttons. They're easy to use, though it takes a little homework to learn all the ways to use them.

There's one for ANC on/off and transparent mode.

There are two for volume up and down and mic muting.

Between the volume buttons is a ""multifunction"" button that controls music playback, phone functions, battery check, and opening without turning on.

And there's a voice assistant button that also handles pairing and flight mode (Bluetooth off).

There's no on/off button. They turn on when you open them, and go off when you close them. You can open them without turning them on by holding down the multi-function button while opening.

Call quality

I don't use these for calls, but I've noticed the professional reviews generally think they're good, with clear sound on both ends. A couple have found it sounds clear but a little distant to those on the other end.

Battery life

At 13-17 hours per charge with Bluetooth and ANC on (according to various tests), these don't offer as much as the nearest competitors, or the Momentum 2.

You can quick-charge these for 10 minutes to get another 1-1/2 hours of use. It's 3 hours for a full charge.

Unlike many competitors, you can still use these while they're charging.

You can also use them without the battery like normal wired headphones, though you lose the ANC if the battery's dead.

The battery isn't user replaceable, which is sadly the usual these days. Sennheiser says they'll replace it for a fee.

A USB-C charging cable is included, with a USB-A adapter.

Other points

There's a Smart Pause feature that pauses music when you take the phones (or right ear cup) off. It can also take a call when you put the phones on, mute it when you take them off, and resume when you put them back on. Some people have found it may pause/mute if they turn their heads a certain way or even yawn. I turned it off in the app, as I usually don't want pausing.

As mentioned above, you can open these without powering them on, by pushing the middle button while opening.

TILE compliant, if you want to set up that app so you can find these when you lose them.

NFC compliant.

The app has been stable on my Android phone, but it doesn't always show the battery level.

The case is nice but bulkier than it needs to be. I think I'll use a pouch instead.

There are voice and tone prompts. You can turn either or both off with the app.

There's a fairly detailed online manual.

Warranty is two years, doesn't cover batteries or ear cushions (also replaceable).

Designed and engineered in Germany, assembled in Romania.",5
"This pair of headphones is not going to be for everyone, but as I've learned while trying to find the ""perfect"" ANC headphones, no pair of headphones will be. For me, the Momentum 3 is the best option out there and I will explain why below:

Sound:
I'll be honest, while I do care about ANC, sound is by far the most important aspect to headphones for me. Yes, I want to block out noise, but I mostly use these in an office setting where even mediocre ANC and decent sound level will allow me to block out the world quite nicely. That being said, this set of headphones has by far the best sound of any set of ANC headphones I've tried. I have compared these against the HD1 wireless over ear headphones, B&O H9 3rd generation, Plantronics Backbeat Pro, Master and Dynamic MD60 wireless, B&W PX and PX7, Sony 1000MX3 and Bose 700.

First, let me explain the sound of the Momentum 3's. I would call it exciting. It has just enough high end to include every detail of the music and a good deal of low so you also feel it. The bass is boosted a bit but not overdone and does not drown out or distort vocals/highs/mids. You can also adjust the EQ settings but in most cases I don't believe the they need any adjusting. The clarity of these headphones is one of the key points I love. When listening to a track like Chris Stapelton's Death Row, you can hear every detail like the picking of his guitar, the reverb from the bass, the breath between vocals, and other details that you won't hear even on other $4-500 headphones. Listening to the Brett James version of ""stay with me"" on youtube with a full orchestra you can identify every instrument playing with clarity and it sounds amazing. You feel like you are immersed in the music and the detail which is why I call the sound exciting. While the highs are on full display with these headphones, they are not to the point of being shrilly like even the H9 3rd gens can do.

Other than sound, the headphones have improved ear pads over the HD1's and are more comfortable. I didn't know if I would like that they are a little bigger than the HD1's but it improves comfort. I think they look much better than the HD1's but if you are a minimalist, you may like the M2 version better. There is no physical power button which is very annoying. The case does not hold them shut securely and if they aren't held shut they turn on. So, I took the case from my HD1's which holds them shut and use the M3 case for my HD1's. That solved the problem of them turning on when in transit and not being used. I would really like a physical power button which they could solve with a software update. The padding on top is 1000 times better than the lack of padding on the HD1. Finally, I like the physical buttons but I preffered the slider type button for volume on the HD1 and the volume buttons are not differentiated enough so by tough it;s hard to tell if I'm on the top, middle or lower button. These are annoying things but not annoying enough for me to pass up that sound....

Okay, here's my comparison to other headphones. Disclaimer - we all have different tastes in sound and I think our ears can be tuned to certain sounds after time, so while this is based on my experience, if you have a different sound preference or your ears are tuned to more of a B&W house sound or a flat sound like the Audio-Technica M50's, you may think I'm way off. So, this is based on my ears and listening preference, which is as much clarity as possible with enough bass to make me feel the music. The Momentum 3's (M3's) are perfect for me this this regard.

Beoplay H9 3rd Generation - I really wanted to like these better but the sound is much warmer and with nowhere near the clarity as the M3's. Battery life on these is a great 30 hours but the touch controls are very wonky. I often couldn't get them to work right and didn't use them. I do really like how deep the bass gets on these, in fact if you are a fan of sub-bass, these are your cans, but that alone is not enough for me. These completely lose the clarity and detail the M3's show. If you prefer a warmer sound with deeper bass, you might like these better. ANC on both of these are sub-par against Bose or Sony 1000MX3 but the sound is leaps and bounds better. I prefer sound over ANC so I'd pick these or M3 over Bose or Sony. These headphones look amazing, are built well and are very comfortable but every now and then my right ear rubs which is annoying

Bowers and Wilkins PX and PX7 - I know people swear by this brand, but I have never been a fan of their sound. I owned the PX wireless and wanted to love them, but they sounded tinny and the clamping force gave me headaches. I listened to a set of the new PX7's but again, the sound was very warm and dull, not how I hear them often described. I'm not sure if I've had 2 defective pair, but what I have tried rises nowhere near the level of a $400 set of headphones.

Momentum 2/HD1 Wireless: These were my favorite set of headphones until I got the H9 3rd generations. Between the H9 and these, they both have certain things they are very good at. These have that clarity and detail I love but the bass can lack. As noted above, the H9 lacks the detail and clarity but has that sub-bass, so I carried both these sets depending on what I was listening to and what type of experience I wanted. IMO, the M3 negates the need to carry 2 sets as it covers what the M2's had and has great bass, even if not quite as deep as the H9's. M2/HD1's did not have ANC that could be turned off and the top padding was horrible, but overall they were great headphones, folded up compact for travel, and had good sound and fine call quality for office use. Not as great as the M3's though.....

Master and Dynamic - I didn't spend too much time with these, but it took only a few minutes to realize these had a lot of detail on the high range and very flat bass. These are tuned more towards the higher range or a flat EQ setup. These just ooze quality, and they feel good on the head, possible better than the M3's, but I was not a fan of the flat EQ. I didn't test ANC on these.

Plantronics Backbeat Pro - while these are great headphones for the $1-200 range and do serve a purpose, they significantly lack the clarity the M3's have. I didn't expect them to, and to be honest I'm not sure why I even included these, but if a person is looking for a cheaper set of ANC headphones with a lot of good features, these are a good set and worth mentioning.

Bose 700/Sony 100MX3 - I put these in the same bucket because if you are looking specifically for ANC, you are going to disregard most of what I've written and go straight to one of these. The ANC on either of these is the best of the bunch, but the sound lacks against the M3. Sony IMO has better sound that Bose and possibly better ANC, but still does not hold a candle to M3's. I would call the sound on these mediocre compared to the M3. Battery on these is much better as well, so again, if you are a frequent traveler and want to fly around the world 3 times without recharging while hearing absolutely none of the outside world, then you are looking here and not the M3.

Final verdict:
As I stated at the beginning, I use these mostly in an office and not for traveling, so I'm much more concerned with sound that ANC or battery life. These have by far the best sound out there, killing even the M2/HD1's. ANC is mediocre but works fine for an office environment, I would really love a software update to allow one of the physical buttons to be used as an on/off switch, and the case that comes with it stinks (the HD1 case is way better so I switched them), but I still think they are fantastic headphones with killer sound. In fact the best sound by far of any of the premium wireless headphones I've tried and that is what I focus on for my headphones.",5
"These sennheiser momentum Bluetooth wireless headphones are awesome!
I’ll try to be as comprehensive as I can in this review, without boring you with “audiophile “ bs.
First, they are made very well with leather ear cups and headband; this is typical Sennheiser quality. The features are amazing. When listening to music, you can pause them just by lifting them off your head, and then when you put them back on, they automatically resume playing. To turn off, you simply fold them together, and a little voice says”power off”. Pairing with my iPhone was ridiculously simple; I took them out of the box, unfolded them, and they instantly paired with my phone. I’ve never seen anything like that before. They have controls on the ear cup as well as the free app for your phone which instantly found the senns.
Now for the sound. Just fantastic! The best I’ve heard, and I’ve had a lot of headphones in my 75 years. Deep bass, and wonderful highs, just very musical. The noise canceling is better than my Bose quiet comforts.
Although the Bose are lighter, I prefer the Sennheiser.
The one thing I don’t care for is the carrying case; it looks like a cake box. Comon, Sennheiser, you can do better than that! There is no protection for the headphones in this, it’s very soft. Otherwise, these are well made, quality, great sounding phones that are beautiful as well. I highly recommend!
Ps just an update; these are not light weight, so I don’t know if ear fatigue will sent in during a long listening session. I will update",5
"Do not buy, no way to repair after warranty and batteries die.",1
"Picked these up at BB - sorry its not verified, but i swear they are sitting on my desk right now.

Its been along ANC BT journey for me -

I started with the Sony's - every reviewer out there said it was the best for the money, best sound, best features blah blah blah. I didnt find them particularly comfortable - the soundstage was just absent, it sounded like the music was coming from inside your head (thats a bad thing) - NC was the best, i will agree, but it added some weird pressure in my ears i just didnt care for - returned them as i just expected more from all these glowing reviews.

Bought the bose 700 - uncomfortable from the start - headband to thin, silicone supported by air. It hit the crown of my head kind of hard. NC was good, not as good as sony - call quality was better than sony though. sound was also better - more impactful, much better soundstage, no sibilance detected - but the comfort killed me - returned them

Went to BB to check out the px7 - right next to them was the momentum3. They werent even on my radar, because i had the first pair of wired momentums years back, and they were too small for my huge ears. I figure though, since im there, might as well compare the two. Immediately i noticed that the sennheiser was quicker, explosive almost. It was a little bass heavy, but its customizable in the app - px7 was also bass heavy, but it felt more bloated and its not customizable. Music seperation was better, soundstage larger, mids a little pushed, but still sounded good. Sounc quality the momentums had it. Comfort was also best of the bunch. Lambskin really is delightful. It is hot, but its so comfy. NC is NOT anywhere near the other 3 I mentioned, but it is serviceable on a train, just turned up the volume a little bit and was good. better than nothing for sure.

most of the issues people talked about before have been resolved with updates to the firmware of the device and of the app, BT issues, static issues with MBP, turning it on and off while keeping the headphones open. All fixed. This made me feel comfortable knowing that the team at Sennheiser is listening. Overall, I recommend these over anything else.",4
"I ordered the 'New Sennheiser Momentum Wireless Noise Cancelling Headphones with Auto On/Off, Smart Pause Functionality and Smart Control App' to review. So far, and after almost a month of testing and playing with these amazing headphones, I am ready to share my thoughts.

First and foremost I must express that I am really disappointed in the case that Sennheiser has included with these ""High End"" Headphones. I mean come on Sennheiser. It seems pretty standard these days for higher end headphones to come with a nice clam-shell hard case. The case provided is a soft zipper pouch with little to no padding at all. I would not feel comfortable to stuff these into my backpack or even suitcase for that matter.

Now with that said, these headphones ARE solid. The stainless steel headband is sturdy and not fragile. The headphones themselves are of a very nice quality construction with real leather, both on the headband and ear pads. The physical buttons (which I tend to like much better than the new ""touch"" buttons on some of the others out there) are nice and solid and function perfectly.

The sound is absolutely AMAZING! I compared them to my wife's Bose QuietComfort 35 II headphones and honestly I love the sound signature on the Momentum's better. And as for the Noise Cancellation, I honestly can't tell much difference between the two. I do think the Bose do a slightly better job but for the sound quality you get out of the Momentum's, I'll stick with the Momentum's.

As for the weight and comfort compared to the Bose, the Bose are lighter but not necessarily more comfortable. The Momentum's just feel SOLID. The Bose feel nice but light and flimsy.

Other thoughts - Others complain about the ""auto pause"" feature on the Momentum's, but I personally love it. Others complain about the way you have to power these off by folding them up and personally, it doesn't bother me a bit. I would rather that then pressing a button and wondering if you pressed it correctly. This way, you KNOW they are off.

Battery life isn't the greatest compared to many others in this price range but for me it's just fine. I don't travel long distances and for the occasional 5-6 hour flights I rarely take, they will give me what I need. Plus with the much appreciated USB type C charging port, they will charge pretty fast.

Overall I LOVE everything about these, except for the soft flimsy case provided. Sound is fantastic! They are loud with rich thumping Bass, Nice clean Mids and wonderfully crisp Highs and for me the Sound Isolation works great.",4
"SOUND QUALITY - 10 stars with caveats

As one would expect from Sennheiser the sound quality is of the highest quality. I am a classical listener. I want flat accurate reproduction. No pumped up bass, no clipping highs, extreme dynamic range, best quality channel separation (for genuine sound stage). The Sennheiser Momentum 3.0 give you all that, but with some severe limitations.

BLUETOOTH - 2 stars

The Bluetooth features are horrific. Granted, when connected to a decent telephone they perform well. They work well with my Galaxy Note 8.0. But they don't work well at all when connecting to a source with high level Bluetooth features, like Bluetooth HD. The absence of an app with the option to prioritize connection characteristics severely limits the ability to get the best sound. I prefer using a high quality dedicated DAC rather than the limited lower quality DACs in phones and tablets. The poor poor bluetooth implementation of the Sennheiser Momentum 3.0 means one cannot tap the full potential of the excellently engineered audio. It is sort of like setting up a dining table with the best china and flatware but only serving microwaved frozen entrees. The Sennheiser superior audio can only deliver superior sound if it gets a likewise superior signal, which these headphones are incapable of.

WIRED MODE - 0 stars

Like bluetooth Sennheiser misses the mark with the included (but limited) capability to use the headphones with a wired connection. Granted, many competitors don't allow a wired connection. But the Sennheiser feature requires a connector with a long enough slim shank to fit into the hole. Most 2.5 connectors will not work because the connector is recessed into a small hole. I have not found a manufacturer of high quality braided cables that can work with the Sennheiser recessed jack. Sure, there are other cables available, but they are no better quality that the cable that ships with the Sennheiser Momentum 3.0. Like the poor bluetooth implementation this means you cannot get the highest quality signal to the headphones.

The bottom line about the Sennheiser Momentum 3.0 is they are very good for use with telephones, and they will shine in sound quality compared with others in this class (Sony WH-1000XM3 and Bowers and Wilkins PX7 for example - there's probably a Bose model others would include but not me - Bose belongs in lower class - Perhaps ""elevator music headphones"") in that mode. But they totally fail to work as well as high quality audiophile grade headphones outside of the Phone arena.",3
"I bought these 1 month ago in a small shop - so now paid review or anything. Coming from the latest Sony NC headphones, I first gave the new Bose 700 NC a try, but ended up with the Sennheiser. In short: Sennheiser please keep on doing what you are doing - they sound amazing. Sure they are some shortcoming when it comes to ANC and battery life, but if you consider sound quality over everything else, give these a try!

I had Sennheiser high-end bluetooth headphones a long time ago and was immediately hooked. When the ANC wave started I went for the Sony MDR-1000X. The ANC was great! I got used to the sound pretty quick and was satisfied. This year I wanted to replace them and went for the latest generation. Sound was very bass driven and didn't catch me. I then bought the latest Bose 700. I have to admit the ANC features of both of them where impressive. The Bose are especially good with low frequent noise. However, sound was weird: mids where too dominant, not exciting, there was a lack of separation of vocals and instruments, and the worst is that the ANC cannot be switched off completely. You could turn it to ""0"" yes, but it still did something. To quote a good review of them: ""They sound like a nervous but kind waitress, who is new in the job: they want to do everything right and somehow manage to do so, but the next day you forgot about them."" I wanted something more. A pair that I could also use at home with excellent sound. So I gave my old love Sennheiser a chance.

First, some critics:
- It is quite annoying that there is no physical on / off switch. One has to fold them to turn them off! (Tip: if you want to store them folded, you can do so, by pressing the play / pause button while unfolding them)
- The bluetooth 5 features are faulty as with all the others: sure you can connect two devices at once. Nice. But try to switch between 3 devices. Everytime one has to bring the headphones to pairing mode and connect them, if the other known devices are in reach
- The adjusting mechanism seems to loose grip over time, let see in a year or so
- battery life: Compared to the competitors the subjective battery life is very poor. When the Sonys lasted around a week on my typical usage, the Sennheiser needed recharge after 4 days. Still okayish
- ANC is by far not as good as the Sonys and not as good as the Bose. Still it will reduce a considerable amount of noise. I would say, the noise of speaking people around you is reduced similarly to the Bose, but low frequency noise not as good. I would say, they are on par with the first generations of Sonys MDR-1000X

Now the good part:
- The sound is amazing! You notice that the engineers at Sennheiser know what they are doing and what they want! Sound prioritized over everything. You can feel, that they first optimized sound that looked how they could do ANC without sacrificing too much. I think Sony and Bose did this the other way around and achieved in this way better ANC with compromises.
- The separation of vocals and instruments is very good, which gives them a very broad and well balanced stage
- They are very agile. The beat drives ahead, where the Sonys and Bose sound slow
- The sound is quite balanced. The bass is strong when it needs to and very crisp. I listen mainly to Punk-Rock, but also like Hip-Hop, old Country, and movie soundtracks. And they manage all of this really good.
- With AptX and AptX low latency, they have perfect protocols that ensure almost no lack when watching movies
- The App is decent and works, but the best is: you don't need it at all! (pointing at Bose ...)
- Build quality is really really good. Basically what you would expect from a German based company

Overall I am very satisfied with these. I had the feeling some of the reviews where a bit off, because one needs to understand the philosophy behind the product. Sure, these are not the best ANC headphones on the market, but if you don't put them in the same corner as the other headphones (unfortunately I could not try the B&W P7X yet), and one looks for superior sound quality, one should definitely give them a try.",5
"These sound amazing. They are comfortable. I love the brand and have some of their other products. This would be a 5 star review - BUT these can't be charged with any old USB C cable - only the one in the box. My apple computer USB C cables won't charge them. I spoke to tech support and these headphones can't charge with a USB C cable that can also carry data! Bose, B&W, Sennheiser's earbuds - no problem. These - no good. So this is a shocking flaw and a real disappointment. I'm hoping they can fix with firmware.",2
"This is mainly a comparison with the prior version in the range, the Momentum 2 (aka M2).

PROS
+ Better sound, particularly in the treble range. The M2 was a little too dark.
+ Exciting bass response. Big, bold, and better defined than the M2.
+ Far more comfortable than the M2. More roomy ear pads/cups.
+ Soundstage is much better vs. the ""in your head"" sound of the M2.
+ BT 5.0
+ USB C
+ Good tactile feedback from rubberized buttons.
+ Ambient Mode can be quickly activated with just a flick of the switch.

CONS
- Plastic ear cups feel cheaper and seem to be of a lower grade plastic than the M2.
- Sliders are not as smooth as the M2. The adjustment feels a bit rough and not as smooth as the M2.
- Soft-ish case. A full hard case for a product costing $400 would have been nice.
- ANC is OK. Does not completely kill out the portable space heater noise in my office (the Sony XM3 eliminates it completely).

In short, everything was improved, except for the build quality, which is still good, but not better than the M2 (although comfort is superior). For $400, I would have liked to see a clear upgrade in all areas over the M2.

BOTTOM LINE
PROS outweigh the CONS. If you want top-tier sound in a portable wireless headphone, but can forego top-tier ANC, these are a great buy. If you want the best ANC, go for the Sony XM3, which still sound good, but don't sound as good as these.",4
"I expected to be blown away by the Sennheiser Momentem wireless headphones simply because it’s a brand that’s supposed to be top notch. However I feel you’re paying for the name & all the cool features rather than sound quality. The features sure are nice though, you can pause a song by simply pulling off your headphones, you can also power off by folding them closed. They pair immediately with your phone, like automatic. They’re obviously built very well which I expect from a brand like Sennheiser, they’re comfortable to wear for extended periods of time, the ear cups are genuine leather I believe. These are obviously very premium in build quality & features but the sound could be better. For the price, i believe they’re are better options. Overall they’re nice headphones just doesn’t match with it’s price point. I probably wouldn’t order again.",3
"I like these headphones very much and they have become my ""go to"" set.

I have been using them daily to listen to music of all kinds as well as the spoken word. I guess a total of about 30 hours of use with 320k MP3s and a few FLAC files as well as some Youtube videos. I'm not an ""audiophile,"" and I don't know if there's anything to the headphone ""break-in"" argument or not, but I first played a pink noise loop through them for perhaps a 100 hours just in case.

Everything seems clear and undistorted with no break up or rattling at high or low frequencies. They give a very even performance across the audio spectrum except for a bump in the low bass and a sharply defined dip in the mid treble at around 4K (you can see the curve at the soundguys website). I prefer a flat audio response curve so I equalized both of these. Most of my listening is on my smartphone with Poweramp V2 which has an excellent 10-band equalizer. Just a few dB down in the low bass and a couple of dB up near mid-treble. Minor but I think necessary to avoid head-thumping bass and pushing female vocalists to the back of the soundstage.

They are noise-cancelling headphones, but the soft leather ear cups do an excellent job of sealing out the rest of the world so nothing interferes with whatever you're listening to without any other intervention. I use them mostly when things are quiet at home or when I'm out walking. In the first case, I don't need ANC and in the second, I don't want it.

The headphones seem well-made. They are comfortable to wear though a little heavy (on my kitchen scale they are 10.75 oz). Unlike other headphones I've seen, they are understated and unobtrusive in appearance--flat black with silver trim.

Bluetooth works reliably for me. And the Sennheisers support having 2 remembered sources which autoconnect whenever the headphones power up.

There is a Sennheiser app that you can download from the Google store. I used it to turn off the auto-pause feature every time I remove the headphones from my head. If you need an equalizer, there is one there as well.

Controls are excellent. Play/pause/phone, Volume up/down, ANC mode and Pairing. There is no power on/off however. You do that by folding/unfolding the headset.

I walk every day for exercise 2 to 3 miles. I think these would be too hot in the summer, so I'll probably stick to my Koss Porta Pros in warm weather. But these Sennheisers are my new daily companions otherwise.",5
"I have long been a fan of Sennheiser products. Doing film / live TV audio work, we always had Sennheiser wireless mics and headphones. My favourite set of headphones is an old pair of corded Sennheiser headphones that I cannot bear to part with. That's why when Amazon was offering a pair of their Momentum Wireless Noise Cancelling headphones through Vine, I jumped at the chance.

The sound is great. They last a really long time on a single charge. The noise-canceling function is great, and for the most part, I was impressed. I did subtract one star from my review because for whatever reason during a playback on some film that I know had great sound, they would cut out either intermittently or entirely. I tested it on two different BlueTooth devices and the same thing happened.

Sennheiser, as a rule, is not cheap equipment. When you make the kind of investment in a piece of equipment, you expect it to work 100% of the time.",4
"This Headphone works very well with my iPhone 6+. I was surprised that it interacted so well. After pairing it with the phone, just unfolding and putting in on my head made the two work together again. The headphones were comfortable to wear for extended periods of time. The sound quality was better than my ears. On the downside, I tried to use it with my Windows 10 PC and intially, I was quite happy. I paired it with the computer and it showed up on the options to select and everything sounded good. But then for some unknown reason, it decided it would rather play music from my iPhone. Unlike the iPhone, there doesn’t seem to be an app that goes with this headset. I assume this would work with an Andoid based phone as well since there is an app for that. I can’t test that. This is definitely a premium set of headphones.",4
"The sound quality on these is excellent across the board:
*high definition: you will hear every detail from breathing and clothing moving, to the sound of a violin stroke changing direction in the orchestra
*powerful bass: listening to a deep beat is excellent with these
*crisp treble: not tinny, just crisp and clear

The smart pause stops your music when you take the headphones off, so interruptions don’t make you lose your place, whether for podcasts or music.

Pairing was easy, and there are lots of controls on the headphones so you can use them for calls, Siri, dictation, etc..

USB-C: these headphones are compatible with my new MacBook pro, but if you do not have anything with USB-C, this includes an adapter for USB-C to standard USB. The last thing one wants to do is drop more money just to charge these, so it’s good they included this to make it portable and usable.

Speaking of portability, the carry case is soft, which means it won’t protect the headphones well. This looked cheaper than I expected, especially considering that I own significantly cheaper headphones than these with a better case. It might seem petty to point this out, but part of having noise cancelling headphones is usually because you travel and want to block the noise of an airplane, train, or ship engine out. If the case isn’t good for travel, then it’s a problem, and you have to figure out another way to pack these, whether that means buying something that is not a great fit for the size, or just risking it.",4
"This review is for the Momentum Wireless Noise Cancelling Headphones with Auto On/Off, Smart Pause Functionality and Smart Control App. I wanted a set of headphones that would be comfortable for me to wear for a few hours with good sound quality. These headphones are very comfortable for me to wear for 3-4 hours and the sound quality for me has been very good. I have not had any popping noises mentioned in other reviews. I have to say at this point however that I have paired these headphones with a Lenovo combination laptop/tablet (running Windows 10) and not a smartphone. The ANC (Automatic Noise Cancelling) works okay for me, but could perhaps be better. I believe the volume of the background noise is probably the biggest factor on how well the ANC works for you. The higher the volume of the background noise the less effective the ANC feature will be. Playing a radio in the background with nothing playing on the headphones I would say the ANC feature cut the volume of the background noise in half, maybe a little more than half. I had no problems at all pairing these headphones with my combo laptop/tablet (Windows 10). One strange thing is that when I activate these headphones the headphones say ""Power On Phone 1 Connected."" I have had no problems fully charging the battery in these headphones. I give these headphones 5 stars for comfort, 5 stars for sound quality (and volume), 3 stars for ANC. Easy to pair. Construction is solid. I give 4 stars overall.",4
